
Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,MhcHeadCollapse,AI_VECTOR_CORE,47,511,4.380,1789185298689713.200	,1789185298689717.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,512,4.360,1789185298689724.280	,1789185298689728.640	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,513,4.420,1789185298689734.360	,1789185298689738.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,514,4.540,1789185298689744.380	,1789185298689748.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,515,4.480,1789185298689754.480	,1789185298689758.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,516,4.460,1789185298689764.540	,1789185298689769.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,517,4.540,1789185298689774.560	,1789185298689779.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,518,5.080,1789185298689784.760	,1789185298689789.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,519,4.740,1789185298689794.660	,1789185298689799.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,520,4.500,1789185298689804.620	,1789185298689809.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,521,4.560,1789185298689875.440	,1789185298689880.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,522,4.640,1789185298689887.140	,1789185298689891.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,523,4.560,1789185298689901.360	,1789185298689905.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,524,4.500,1789185298689911.500	,1789185298689916.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,525,4.340,1789185298689916.740	,1789185298689921.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,526,4.480,1789185298689929.760	,1789185298689934.240	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,527,4.440,1789185298689939.920	,1789185298689944.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,528,4.520,1789185298689944.380	,1789185298689948.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,529,4.620,1789185298689957.900	,1789185298689962.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,530,4.340,1789185298689967.340	,1789185298689971.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,531,4.360,1789185298689977.380	,1789185298689981.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,532,4.580,1789185298689985.600	,1789185298689990.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,533,4.680,1789185298689996.680	,1789185298690001.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,534,4.560,1789185298690007.740	,1789185298690012.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,535,4.500,1789185298690017.780	,1789185298690022.280	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,536,4.600,1789185298690024.080	,1789185298690028.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,537,4.580,1789185298690036.160	,1789185298690040.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,538,4.520,1789185298690047.400	,1789185298690051.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,539,4.560,1789185298690057.400	,1789185298690061.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,540,4.480,1789185298690067.780	,1789185298690072.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,541,4.440,1789185298690078.600	,1789185298690083.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,542,4.400,1789185298690088.480	,1789185298690092.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,543,4.380,1789185298690099.500	,1789185298690103.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,544,4.460,1789185298690107.220	,1789185298690111.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,545,4.360,1789185298690117.600	,1789185298690121.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,546,4.420,1789185298690128.260	,1789185298690132.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,547,4.520,1789185298690138.280	,1789185298690142.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,548,4.520,1789185298690145.420	,1789185298690149.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,549,4.600,1789185298690156.600	,1789185298690161.200	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,550,4.540,1789185298690167.200	,1789185298690171.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,551,4.580,1789185298690177.400	,1789185298690181.980	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,552,4.520,1789185298690182.040	,1789185298690186.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,553,4.480,1789185298690197.860	,1789185298690202.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,554,4.680,1789185298690209.440	,1789185298690214.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,555,5.060,1789185298690219.460	,1789185298690224.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,556,4.380,1789185298690229.540	,1789185298690233.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,557,4.360,1789185298690239.720	,1789185298690244.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,558,4.520,1789185298690247.340	,1789185298690251.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,559,4.520,1789185298690258.000	,1789185298690262.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,560,4.420,1789185298690268.120	,1789185298690272.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,561,4.480,1789185298690278.360	,1789185298690282.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,562,4.380,1789185298690289.420	,1789185298690293.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,563,4.440,1789185298690299.680	,1789185298690304.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,564,4.640,1789185298690310.520	,1789185298690315.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,565,4.620,1789185298690320.920	,1789185298690325.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,566,4.420,1789185298690330.620	,1789185298690335.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,567,4.540,1789185298690339.320	,1789185298690343.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,568,4.640,1789185298690349.220	,1789185298690353.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,569,4.660,1789185298690354.560	,1789185298690359.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,570,4.520,1789185298690368.060	,1789185298690372.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,571,4.480,1789185298690379.000	,1789185298690383.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,572,4.520,1789185298690388.880	,1789185298690393.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,573,4.600,1789185298690398.960	,1789185298690403.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,574,4.480,1789185298690409.800	,1789185298690414.280	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,575,4.380,1789185298690418.180	,1789185298690422.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,576,4.480,1789185298690431.260	,1789185298690435.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,577,4.480,1789185298690445.340	,1789185298690449.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,578,4.440,1789185298690454.000	,1789185298690458.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,579,4.440,1789185298690465.100	,1789185298690469.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,580,4.600,1789185298690475.260	,1789185298690479.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,581,4.540,1789185298690485.220	,1789185298690489.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,582,4.520,1789185298690494.060	,1789185298690498.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,583,4.640,1789185298690503.680	,1789185298690508.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,584,4.660,1789185298690514.560	,1789185298690519.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,585,4.600,1789185298690524.760	,1789185298690529.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,586,4.480,1789185298690535.400	,1789185298690539.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,587,4.520,1789185298690543.240	,1789185298690547.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,588,4.920,1789185298690554.460	,1789185298690559.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,589,4.540,1789185298690565.020	,1789185298690569.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,590,4.380,1789185298690575.200	,1789185298690579.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,591,4.360,1789185298690590.800	,1789185298690595.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,592,4.360,1789185298690596.220	,1789185298690600.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,593,4.400,1789185298690600.620	,1789185298690605.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,594,4.600,1789185298690615.220	,1789185298690619.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,595,4.420,1789185298690624.800	,1789185298690629.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,596,4.460,1789185298690635.680	,1789185298690640.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,597,4.480,1789185298690645.560	,1789185298690650.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,598,4.640,1789185298690652.860	,1789185298690657.500	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,599,4.660,1789185298690663.960	,1789185298690668.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,600,4.440,1789185298690674.020	,1789185298690678.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,601,4.500,1789185298690678.580	,1789185298690683.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,602,4.580,1789185298690692.120	,1789185298690696.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,603,4.640,1789185298690702.820	,1789185298690707.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,604,4.480,1789185298690713.920	,1789185298690718.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,605,4.380,1789185298690723.880	,1789185298690728.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,606,4.620,1789185298690731.200	,1789185298690735.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,607,4.500,1789185298690742.080	,1789185298690746.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,608,4.540,1789185298690751.800	,1789185298690756.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,609,4.540,1789185298690756.360	,1789185298690760.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,610,4.380,1789185298690770.300	,1789185298690774.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,611,4.340,1789185298690780.320	,1789185298690784.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,612,4.640,1789185298690790.440	,1789185298690795.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,613,4.580,1789185298690800.700	,1789185298690805.280	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,614,4.580,1789185298690810.820	,1789185298690815.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,615,4.480,1789185298690820.620	,1789185298690825.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,616,4.540,1789185298690829.160	,1789185298690833.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,617,4.720,1789185298690839.660	,1789185298690844.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,618,4.540,1789185298690845.300	,1789185298690849.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,619,4.600,1789185298690858.340	,1789185298690862.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,620,4.420,1789185298690869.160	,1789185298690873.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,621,4.460,1789185298690876.320	,1789185298690880.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,622,4.360,1789185298690887.760	,1789185298690892.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,623,4.360,1789185298690897.700	,1789185298690902.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,624,4.460,1789185298690909.300	,1789185298690913.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,625,4.340,1789185298690920.340	,1789185298690924.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,626,4.440,1789185298690930.340	,1789185298690934.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,627,4.460,1789185298690939.660	,1789185298690944.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,628,4.520,1789185298690948.520	,1789185298690953.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,629,4.600,1789185298690958.740	,1789185298690963.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,630,4.600,1789185298690963.360	,1789185298690967.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,631,4.520,1789185298690976.880	,1789185298690981.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,632,4.480,1789185298690987.060	,1789185298690991.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,633,4.520,1789185298690997.100	,1789185298691001.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,634,4.640,1789185298691008.080	,1789185298691012.720	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,635,4.620,1789185298691018.200	,1789185298691022.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,636,4.360,1789185298691029.200	,1789185298691033.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,637,4.400,1789185298691037.440	,1789185298691041.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,638,4.480,1789185298691048.040	,1789185298691052.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,639,4.620,1789185298691059.140	,1789185298691063.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,640,4.440,1789185298691070.500	,1789185298691074.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,641,4.460,1789185298691080.660	,1789185298691085.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,642,4.580,1789185298691090.600	,1789185298691095.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,643,4.440,1789185298691100.640	,1789185298691105.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,644,4.700,1789185298691118.960	,1789185298691123.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,645,4.620,1789185298691128.900	,1789185298691133.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,646,4.460,1789185298691133.540	,1789185298691138.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,647,4.540,1789185298691141.340	,1789185298691145.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,648,4.700,1789185298691151.480	,1789185298691156.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,649,4.700,1789185298691161.520	,1789185298691166.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,650,4.500,1789185298691171.700	,1789185298691176.200	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,651,4.440,1789185298691181.640	,1789185298691186.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,652,4.500,1789185298691191.660	,1789185298691196.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,653,4.920,1789185298691201.880	,1789185298691206.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,654,4.440,1789185298691216.700	,1789185298691221.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,655,4.420,1789185298691228.200	,1789185298691232.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,656,4.340,1789185298691238.380	,1789185298691242.720	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,657,4.400,1789185298691248.300	,1789185298691252.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,658,4.520,1789185298691254.660	,1789185298691259.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,659,4.580,1789185298691266.640	,1789185298691271.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,660,4.460,1789185298691276.880	,1789185298691281.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,661,4.480,1789185298691286.940	,1789185298691291.420	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,662,4.580,1789185298691294.080	,1789185298691298.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,663,4.660,1789185298691305.040	,1789185298691309.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,664,4.600,1789185298691315.220	,1789185298691319.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,665,4.460,1789185298691325.500	,1789185298691329.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,666,4.620,1789185298691336.080	,1789185298691340.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,667,4.600,1789185298691343.420	,1789185298691348.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,668,4.480,1789185298691354.740	,1789185298691359.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,669,4.500,1789185298691365.580	,1789185298691370.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,670,5.000,1789185298691375.660	,1789185298691380.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,671,4.600,1789185298691382.520	,1789185298691387.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,672,4.480,1789185298691393.420	,1789185298691397.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,673,4.540,1789185298691404.120	,1789185298691408.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,674,4.440,1789185298691415.060	,1789185298691419.500	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,675,4.360,1789185298691425.340	,1789185298691429.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,676,4.540,1789185298691435.260	,1789185298691439.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,677,4.640,1789185298691443.940	,1789185298691448.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,678,4.620,1789185298691453.480	,1789185298691458.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,679,4.600,1789185298691463.800	,1789185298691468.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,680,4.600,1789185298691473.680	,1789185298691478.280	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,681,4.560,1789185298691481.240	,1789185298691485.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,682,4.500,1789185298691492.600	,1789185298691497.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,683,4.540,1789185298691503.040	,1789185298691507.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,684,4.580,1789185298691522.300	,1789185298691526.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,685,4.440,1789185298691532.340	,1789185298691536.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,686,4.380,1789185298691542.540	,1789185298691546.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,687,4.380,1789185298691552.480	,1789185298691556.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,688,4.420,1789185298691560.600	,1789185298691565.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,689,4.980,1789185298691570.860	,1789185298691575.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,690,4.600,1789185298691581.440	,1789185298691586.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,691,4.460,1789185298691591.380	,1789185298691595.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,692,4.500,1789185298691598.660	,1789185298691603.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,693,4.540,1789185298691610.080	,1789185298691614.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,694,4.660,1789185298691620.840	,1789185298691625.500	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,695,4.580,1789185298691630.900	,1789185298691635.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,696,4.500,1789185298691635.560	,1789185298691640.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,697,4.500,1789185298691649.200	,1789185298691653.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,698,4.640,1789185298691660.040	,1789185298691664.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,699,4.660,1789185298691670.120	,1789185298691674.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,700,4.480,1789185298691680.280	,1789185298691684.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,701,4.340,1789185298691688.700	,1789185298691693.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,702,4.500,1789185298691698.600	,1789185298691703.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,703,4.440,1789185298691708.900	,1789185298691713.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,704,5.060,1789185298691720.100	,1789185298691725.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,705,4.360,1789185298691730.100	,1789185298691734.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,706,4.480,1789185298691740.240	,1789185298691744.720	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,707,4.480,1789185298691750.200	,1789185298691754.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,708,4.540,1789185298691759.680	,1789185298691764.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,709,4.560,1789185298691774.880	,1789185298691779.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,710,4.600,1789185298691785.020	,1789185298691789.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,711,4.520,1789185298691792.080	,1789185298691796.600	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,712,4.480,1789185298691803.300	,1789185298691807.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,713,4.500,1789185298691813.520	,1789185298691818.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,714,4.640,1789185298691823.420	,1789185298691828.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,715,4.640,1789185298691830.720	,1789185298691835.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,716,4.340,1789185298691842.540	,1789185298691846.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,717,4.380,1789185298691853.180	,1789185298691857.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,718,4.480,1789185298691863.400	,1789185298691867.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,719,4.540,1789185298691870.200	,1789185298691874.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,720,4.460,1789185298691881.500	,1789185298691885.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,721,4.420,1789185298691891.740	,1789185298691896.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,722,4.400,1789185298691901.860	,1789185298691906.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,723,4.480,1789185298691910.360	,1789185298691914.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,724,4.720,1789185298691923.440	,1789185298691928.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,725,4.720,1789185298691932.180	,1789185298691936.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,726,4.460,1789185298691942.200	,1789185298691946.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,727,4.500,1789185298691947.560	,1789185298691952.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,728,4.580,1789185298691960.700	,1789185298691965.280	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,729,4.740,1789185298691970.700	,1789185298691975.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,730,4.480,1789185298691981.060	,1789185298691985.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,731,4.500,1789185298691988.320	,1789185298691992.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,732,4.460,1789185298691999.420	,1789185298692003.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,733,4.500,1789185298692009.540	,1789185298692014.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,734,4.420,1789185298692020.540	,1789185298692024.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,735,4.420,1789185298692030.600	,1789185298692035.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,736,4.360,1789185298692039.580	,1789185298692043.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,737,4.380,1789185298692048.600	,1789185298692052.980	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,738,4.540,1789185298692058.460	,1789185298692063.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,739,4.560,1789185298692063.120	,1789185298692067.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,740,4.500,1789185298692076.880	,1789185298692081.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,741,4.420,1789185298692087.380	,1789185298692091.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,742,4.640,1789185298692097.340	,1789185298692101.980	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,743,5.080,1789185298692104.800	,1789185298692109.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,744,4.560,1789185298692115.980	,1789185298692120.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,745,4.500,1789185298692126.900	,1789185298692131.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,746,4.540,1789185298692137.120	,1789185298692141.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,747,4.640,1789185298692147.300	,1789185298692151.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,748,4.500,1789185298692155.900	,1789185298692160.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,749,4.420,1789185298692165.540	,1789185298692169.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,750,4.460,1789185298692175.620	,1789185298692180.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,751,4.460,1789185298692185.660	,1789185298692190.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,752,4.500,1789185298692193.980	,1789185298692198.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,753,4.480,1789185298692204.100	,1789185298692208.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,754,4.460,1789185298692215.320	,1789185298692219.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,755,4.340,1789185298692225.500	,1789185298692229.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,756,4.600,1789185298692229.900	,1789185298692234.500	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,757,4.580,1789185298692243.880	,1789185298692248.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,758,5.020,1789185298692254.080	,1789185298692259.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,759,4.580,1789185298692264.120	,1789185298692268.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,760,4.540,1789185298692271.320	,1789185298692275.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,761,4.600,1789185298692282.620	,1789185298692287.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,762,4.480,1789185298692292.560	,1789185298692297.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,763,4.500,1789185298692302.600	,1789185298692307.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,764,4.560,1789185298692313.760	,1789185298692318.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,765,4.520,1789185298692324.980	,1789185298692329.500	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,766,4.360,1789185298692334.800	,1789185298692339.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,767,4.400,1789185298692344.960	,1789185298692349.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,768,4.400,1789185298692363.640	,1789185298692368.040	
