Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,MhcHeadCollapse,AI_VECTOR_CORE,188,247,9.320,1789389240924753.967	,1789389240924763.287	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,248,9.280,1789389240924763.307	,1789389240924772.587	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,249,9.500,1789389240924772.607	,1789389240924782.107	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,250,9.260,1789389240924782.127	,1789389240924791.387	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,251,8.940,1789389240924791.407	,1789389240924800.347	
0,N/A,EVENT_RECORD,188,252,0.020,1789389240924800.367	,1789389240924800.387	
0,N/A,EVENT_RECORD,188,253,0.020,1789389240924835.948	,1789389240924835.968	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,254,9.440,1789389240924857.269	,1789389240924866.709	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,255,9.620,1789389240924866.729	,1789389240924876.349	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,256,9.540,1789389240924876.389	,1789389240924885.929	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,257,9.820,1789389240924885.949	,1789389240924895.769	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,258,9.121,1789389240924895.789	,1789389240924904.910	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,259,9.560,1789389240924904.930	,1789389240924914.490	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,260,9.500,1789389240924914.510	,1789389240924924.010	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,261,9.280,1789389240924924.030	,1789389240924933.310	
